bundle_file,offset_start,offset_end,length,source,target
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,133441,133679,80,鈴木英春さんが考案した、相手の出方を見てから変幻自在に対応する総合戦法。カメレオンみたいにコロコロ姿を変えるから、相手は何をされるかわからなくて困っちゃうんだ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,133814,133976,54,先手石田流への対策として開発された戦法で、相振り飛車筋違い角の形になるんだ。ちょっと変わった名前の戦法だね。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,134085,134250,55,角を積極的に活用する攻撃的な戦法体系。旧型から新型までいろんなバリエーションがあって、研究がとっても深いんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,134377,134661,104,読みは「きもきもきん」!守りの金をどんどん前に繰り出していく、見た目がちょっと変わった対石田流の戦法。ニコニコ生放送から生まれたんだって。名前の通り、金の動きがたしかに独特だよ......あれれ......?,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,134816,135048,78,初代実力制名人の木村義雄先生が完成させた、角換わり腰掛け銀の伝説的な定跡。なんと先手の勝ちまで読み切られた「完成された定跡」で、手筋の宝庫って言われてるよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,135179,135388,71,飛車を9筋に振る、とっても珍しい戦法。一間飛車の反対側だね。駒の働きが悪くなりやすいから使いどころが難しいけど、意表を突けるのは間違いないよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,135501,135654,51,玉の頭の方面に銀を繰り出して攻める戦法。普通は守る場所を攻めの起点にしちゃう、ちょっと大胆な作戦だね。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,135774,135943,57,玉の頭の方面で歩を5段目まで進めて位を取る戦法。制圧力は高いけど、位を維持するのが大変で、ちょっと上級者向けかも。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,136063,136276,71,相掛かりで銀を前に繰り出す戦法で、飛車を鎌、銀を分銅に見立てた加藤治郎先生のネーミングがかっこいいよね。「猪突銀戦法」って別名もあるんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,136405,136630,75,アマ強豪の楠本誠二さんが考えた穴熊退治の専用プランで、角で飛車のコビンを狙いつつ鉄壁の守りを築く。穴熊に負けず劣らず手数がかかるから、根気が大事だね。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,136846,137066,74,飛車を中央に持っていって、とにかく中央突破を目指すシンプルな中飛車!細かいことは考えずにまっすぐ攻めるから、将棋を始めたばかりの人にもおすすめだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,137189,137383,66,将棋の攻めの基本中の基本!銀をまっすぐ前に進めて、飛車と協力して相手の陣地を突破する。将棋を覚えたら最初にやってみてほしい戦法だよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,137517,137702,67,YouTuberの「こいなぎ」さんが体系化した中飛車対策の右玉。普通の右玉とは金と銀の配置が逆で、受けてからの反撃を基本にしているよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,137821,137998,59,腰掛け銀の金バージョンで、銀の代わりに金を中央に進出させる攻撃的な構想。守りが薄くなるけど、その分攻めに厚みが出るよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,138123,138309,62,銀を中段に構えて攻守のバランスを取る戦法。腰掛け銀の形は攻めにも守りにも柔軟に対応できて、プロの対局でもとっても多い形だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,138440,138670,78,近藤正和先生が考案した、角道を開けたまま飛車を中央に持っていく中飛車!「ご機嫌」って名前が楽しいよね。攻守のバランスがよくて、プロでもアマでも大人気の戦法!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,138788,138939,51,中央の歩を5段目まで進めて「位」を取る戦法。中央をどっしり占拠して、相手の動きを制約するのが狙いだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,139079,139276,67,相掛かりの序盤5手目で歩をいきなり突いちゃう奇襲で、まるで爆弾の導火線に火をつけるような一手。相手が受け間違えると大変なことになるよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,139290,139303,5,5七金戦法,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,139398,139575,59,ゴキゲン中飛車に対して金を早めに上がって超急戦を挑む居飛車の作戦。金の力で中飛車の中央突破を真正面から押さえ込むんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,139699,139865,56,守りの金を前線にグイグイ出して力ずくで攻める戦法。名前の通りゴリゴリ押していく!知らないとちょっと面食らうかも。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,140020,140255,81,坂田三吉さんが1937年の「南禅寺の決戦」で木村義雄先生に対して指した伝説の一手。当時は悪手扱いだったけど、今のプロは「とがめるのは難しい」って言ってるんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,140388,140623,81,坂田三吉さんが1919年に指した一局がきっかけで名前がついたんだけど、実は元の定跡は江戸時代からあったんだって。角交換から自然に向かい飛車に組める手順が魅力だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,140750,140988,80,青野照市先生が考案して米長邦雄先生がタイトル戦で愛用した対四間飛車の急戦策。二人とも東京の鷺宮に住んでいたから「鷺宮定跡」って名前になったんだ。ご近所定跡だね!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,141118,141365,83,角交換四間飛車の一種で、「宗歩四間飛車」とも呼ばれるよ。江戸時代の天才棋士・天野宗歩に由来するって言われてるんだけど、宗歩がこの形を指した棋譜は1局しかないんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,141480,141665,63,飛車を3筋に振る振り飛車の基本形で、角道を活かした攻めと美濃囲いの相性がすごくよくて、初心者からプロまでみんなに愛されてるよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,141817,142019,68,内藤國雄先生が生み出した横歩取りの戦法で、「内藤流」とも呼ばれるよ。後手が角を上がることで先手の飛車を追い回して、主導権を握るのが狙い!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,142164,142329,55,横歩取りで桂馬をポンと跳ねる戦法。最初は奇襲扱いだったんだけど、屋敷伸之先生が棋聖戦で使って注目を集めたんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,142449,142648,67,矢倉の攻め方のひとつで、銀を前線に繰り出して相手の矢倉をじわじわ攻めていく戦法だよ。地味に見えるけど、プロでもよく使われる堅実な作戦!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,142788,143030,82,今泉健司先生が奨励会三段のときに考案した、2手目にいきなり三間に振る戦法。奨励会員として初めて升田幸三賞を受賞したんだって!久保先生や羽生先生も使ったことがあるよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,143148,143262,38,石田流三間飛車を封じる戦法で、筋違い角から棒銀で一気に攻め潰すのが狙いだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,143377,143583,70,飛車を4筋に振る、振り飛車の王道中の王道!美濃囲いとの相性がバツグンで、「迷ったら四間飛車」って言われるくらいみんなに愛されている戦法だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,143715,143884,57,角を4手かけて好位置に転換する手順のこと。じっくり時間をかけて角を理想のポジションに持っていく、丁寧な指し方だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,144023,144217,66,対振り飛車の万能戦法で向かい飛車にして振り飛車に対抗するっていう、ユニークな対振り飛車戦法。ネット将棋から広まった新しい作戦だよ! ,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,144342,144574,82,14世名人の木村義雄先生に「必勝法がある」って切り捨てられた手順を、鈴木大介先生が新しい手を見つけて復活させた石田流の進化形。2005年に升田幸三賞を受賞してるよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,144706,144958,84,アマチュアの嬉野宏明さんの嬉野流の進化版。嬉野流は升田幸三賞を受賞していて、新嬉野流は中央の歩を突いてから銀を出すのが新しいポイントで、元の嬉野流より柔軟になったんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,145091,145271,60,米長邦雄先生が鬼殺しを改良した戦法。普通の鬼殺しと違って、奇襲が失敗しても普通に戦い続けられるのがうれしいポイントだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,145396,145578,62,現代に蘇った雁木の新しい形。AIの影響で再評価されて、金銀のバランスの良い配置からじっくり戦える戦法として見直されているよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,145720,146000,98,米長邦雄先生が2012年の第1回将棋電王戦でコンピュータ将棋ソフトとの対局で指した作戦。2手目に玉をいきなり動かしてコンピュータのデータベースを無効化するっていう、まさに人間ならではの知恵だよね!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,146142,146310,56,ゴキゲン中飛車の手順を先に入れてから三間に振ることで、相手のいやな角打ちをあらかじめ封じているのがポイントだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,146449,146770,111,菅井竜也先生がゴキゲン中飛車の出だしからスッと飛車を三間に振り直す角交換型の三間飛車!手が滑ったみたいな振り直しから「うっかり三間」なんて呼ばれてるんだって、えへへ。2017年の王位戦で羽生善治先生を倒した一局が有名だよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,146912,147098,62,角を普通とは違う斜めのラインに打つ戦法。一歩得できるのがうれしいけど、角の働きが悪くなりやすいから使いこなすのが大変なんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,147236,147437,67,阪田流向かい飛車の出だしから筋違い角を打つ奇襲戦法。指導棋士の木屋太二先生が考案して、一歩得から向かい飛車に展開する攻撃的な作戦だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,147549,147776,77,飛車と香車を端にそろえて、端から一点突破を狙う戦法!角が斜めに1三を狙う形が、雀を捕らえるときに槍を構える「鳥刺し」に似ていることが名前の由来なんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,147909,148129,74,角換わりから右玉に構えて、銀二枚を柔軟に使いながらカウンターを狙う戦法だよ。普通の右玉よりも銀の配置に工夫があって、攻守のバランスがすごくいいんだ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,148251,148425,58,先手番で中央の歩を突いて中飛車に構える戦法。先手の一手の利を活かして、積極的に主導権を握りにいく攻撃的な指し方だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,148534,148711,59,飛車を端のほうに持っていく戦法。「袖」っていうのは端のことで、普段あまり使われない端の飛車が意外な攻撃力を発揮するよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,148853,149021,56,対振り飛車で急がずにじっくり構える作戦の総称。穴熊や銀冠に組んでから戦うから、ゆっくり考えたい人におすすめだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,149147,149369,74,高田尚平先生が考えた、対振り飛車で飛車がいる左側に玉を囲う戦法。普通は飛車と反対側に囲うから発想が逆なんだけど、懐が広くて逃げ道豊富な形になるんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,149520,149752,78,アマ強豪の柿沼昭治さんが考案して、女流棋士の竹部さゆりさんが実戦で連採したことで名前がついた戦法。横歩取りでいきなり飛車を切っちゃう、びっくりする奇襲だよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,149871,150130,87,アマ強豪の立石勝己さんが考案した四間飛車で、途中で飛車を石田流の位置に転換させるのがポイント。アマチュア発祥でプロにも使われた珍しい戦法で、升田幸三賞特別賞をもらったんだよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,150279,150484,69,角交換の直後に飛車を向かい飛車にスパッと振る戦法。遠回りせずに直接向かい飛車にするから「ダイレクト」なんだ。テンポよく攻めの形が作れるよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,150601,150758,53,飛車を一番下の段で横にスーッと走らせる戦法。名前の通り地下鉄みたいに端から端まで移動して、端攻めを狙うよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,150903,151090,63,ゴキゲン中飛車に対して、序盤から一気に飛車先を突破しにいく激しい戦法!のんびり構える暇なんてない、スピード勝負の将棋になるよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,151210,151405,65,ゴキゲン中飛車に対して素早く銀を繰り出す居飛車の対策。名前の通り超スピードで仕掛けていくから、中飛車側もうかうかしてられないんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,151539,151758,75,塚田泰明先生が考案した相掛かりの超急戦で、なんとこの戦法を使って公式戦22連勝したんだって!中原先生や米長先生にも勝っちゃったっていうからすごいよね。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,151892,152100,70,鈴木英春さんが考案した、歩をつくつくと次々に突いていく戦法。名前がかわいいよね!ひねり飛車と陽動振り飛車を混ぜたような、独創的な指し方だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,152114,152132,6,ツノ銀型右玉,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,152308,152471,55,2枚の銀をツノのように並べて構える雁木の形。銀が中央をしっかり支えていて、どっしりした安定感のある駒組みだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,152603,152775,58,二枚の銀をツノのように並べて構える中飛車。銀がしっかり中央を支えていて安定感バツグンだよ。昔ながらの中飛車の代表格!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,152899,153091,64,遠山雄亮先生が体系化した中飛車の指し方。持久戦でじっくり力を溜めてから攻めるスタイルが特徴で、著書も出している研究派の戦法だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,153220,153433,71,都成竜馬先生が奨励会時代に指していた戦法。相手の飛車先に対して角じゃなくて銀で受けるのが独特で、糸谷哲郎先生がイベントで紹介して広まったんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,153571,153807,80,アマチュアのタップダイスさんが体系化した、三間飛車から穴熊を端攻めで一気に破壊する超攻撃的な戦法!守りは後回し、とにかく穴熊の弱点を最速で叩く。一気にいくにゃ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,153933,154179,82,角を使って振り飛車の急所をピンポイントに狙う戦法。昔の「鳥刺し」っていう鳥を捕まえる猟師が獲物を狙うように、引き角で相手の駒を狙い撃ちするのが名前の由来なんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,154323,154478,57,引き角から使った攻撃的な戦法だよ。ドラゴンスペシャル......なんだか必殺技みたいな名前でわくわくしちゃうね! ,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,154606,154823,79,「コーヤン」こと中田功先生の三間飛車から、桂馬を早めに跳ねて穴熊を端から攻めちゃう急戦策!「XP」は島朗先生が当時のWindowsにちなんで名付けたんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,154944,155152,70,中原誠先生の名を冠した、相掛かりから飛車を中段に浮かせて攻める戦法。攻め足はゆっくりだけど破壊力バツグンで、中原先生らしい豪快な指し方だよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,155288,155501,71,中原誠先生が棋風改造のために編み出した相掛かりの指し方。「自然流」と呼ばれた中原先生が、ここから激しい空中戦スタイルに変わっていったんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,155632,155794,54,中原誠先生の急戦矢倉で、金を前線に繰り出して攻めるのがポイント。守りの金を攻めに使うのがちょっと大胆だよね。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,155905,156067,54,飛車を中央に持っていく振り飛車の基本形。盤の真ん中から攻めるシンプルな発想で、攻守のバランスが良い戦法だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,156200,156356,52,中飛車に構えながら玉を左の穴熊に入れる作戦。中飛車の攻撃力と穴熊の堅さを両方手に入れる欲張りな戦法だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,156506,156705,75,将棋VTuberの菜々河れいさんが仲間と一緒に研究開発した向かい飛車!プロの黒田尭之先生が公式戦で採用して、VTuber発の戦法として注目されたんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,156836,157047,75,将棋VTuberの菜々河れいさんが考案した、序盤にいきなり角を上がるびっくりする戦法!プロの黒田尭之先生が公式戦で勝って、マイナビから本も出たんだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,157184,157391,69,ゴキゲン中飛車に対して飛車をずらして構える変則的な急戦策。名前に「亜」がついてるのは、完全な急戦じゃなくてちょっと独特な仕掛けだからだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,157522,157766,82,門倉啓太先生が考案した、いきなり飛車を三間に振る画期的な戦法!先に飛車を振ることで角道を開けたまま戦えるのが最大の利点なんだ。久保利明先生もタイトル戦で使ってるよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,157912,158095,61,横歩取りで歩を打って受ける古い戦法なんだけど、先手に有効な対策が見つかっちゃって、今ではほとんど指されなくなったんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,158222,158430,70,屋敷伸之先生が指し始めた相矢倉の速攻戦法。守り駒の銀がこっそり城から抜け出して攻めに参加する様子が忍者みたいだからこの名前。かっこいいよね!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,158555,158778,81,将棋YouTuber「はく」さんが考案した四間飛車で、自分から角交換を仕掛けてから自陣に角を打ち直す、独特な戦法だよ!攻める四間飛車を指したい人にはおすすめだね!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,158792,158801,3,端棒銀,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,158866,158876,4,8五飛車,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,158991,159205,72,中座真先生が考案した横歩取りの後手戦法で、飛車を五段目に引くのが斬新だったんだ。後手が攻めやすくてプロ間で大流行した、横歩取りの代名詞的な戦法!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,159348,159598,84,漫画『ハチワンダイバー』に登場する戦法で、序盤に居飛車か振り飛車かを決めずに相手の出方を見てから決める作戦!漫画の作者がイベントで実際に使って勝ったこともあるんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,159737,159937,70,羽生善治先生が2018年の棋聖戦で見せた袖飛車の形。金を先に上がってから飛車を移動させる工夫で、十字飛車の弱点を消しているのがさすがだよね!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,160059,160264,69,序盤からいきなり歩を突いて速攻を狙う三間飛車!昔は「ハメ手」なんて言われてたんだけど、升田幸三先生の手で立派な戦法に生まれ変わったんだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,160382,160542,54,銀を素早く前線に繰り出して攻める戦法。名前の通りスピード重視で、相手が態勢を整える前に仕掛けちゃうのが狙い!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,160681,160892,71,ゲームのパックマンみたいに歩を「パクッ」と食べちゃう奇襲戦法!一見タダ取りできそうな歩なんだけど、取ると激しい乱戦になっちゃうから要注意だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,160906,160915,3,引き角,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,161099,161285,62,左美濃の堅い囲いから急戦を仕掛ける、攻守バランスの良い作戦。舟囲いより堅いから、攻めが少しくらいうまくいかなくても安心だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,161419,161596,59,飛車をひねるように横に振り直す戦法。もともと居飛車だった飛車が途中で振り飛車に変わるから、相手は対応に困っちゃうんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,161717,161922,69,玉の周りの駒の配置が魚のヒラメに似ていることからこの名前がついたんだって。金銀4枚の低い構えがとっても堅くて、角交換にも強いのが特徴だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,162050,162288,80,藤井猛先生が居飛車穴熊を倒すために生み出した、四間飛車の革命的な戦法!穴熊に囲わせる前に仕掛けるっていう発想がすごくて、振り飛車の歴史を変えたって言われてるよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,162424,162625,67,振り飛車側が玉を端に寄せてミレニアム囲いに入る戦法。居飛車のミレニアム囲いを振り飛車に応用したもので、穴熊とはまた違った堅さがあるよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,162771,163042,101,将棋YouTuberのSugarさんが開発した対振り飛車の超速攻急戦!元奨励会員の知人に「こんな指し方で負けたら振り飛車やめる!」って言われたのが名前の由来なんだって、えへへ。マイナビから本も出てるよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,163160,163338,60,普通は守りに使う金をまっすぐ前に出して攻めに使う戦法!金が前線でグイグイ押していく姿はちょっと意外だけど、パワフルだよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,163455,163651,66,銀をまっすぐ前に出して飛車と協力して攻める、将棋の基本戦法!シンプルだけど奥が深くて、加藤一二三先生が生涯愛用したことでも有名だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,163763,163984,75,佐藤康光先生に代表される、銀を何手も連続で動かしまくる破天荒な指し方の俗称。棋王戦で銀を5手連続で動かした対局が有名で、「暴れる銀」で暴銀なんだって!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,164110,164360,84,桂馬をポンポンと連続で跳ねて攻める対四間飛車の急戦策!故・富沢幹雄先生が愛用したことから「富沢キック」とも呼ばれるんだって。桂馬を捨てて飛車先を突破する大胆な作戦だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,164488,164689,67,四間飛車の変則型で、金を前線に上げて攻撃的に構える独特の布陣。「魔界」っていう名前の通り、普通の四間飛車とはだいぶ違う不思議な形だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,164826,165028,68,升田幸三先生が披露した、振り飛車なのに角交換を許すっていう常識破りの指し方!将棋界中が驚いて、街の縁台将棋でもみんな真似してたんだって。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,165147,165336,63,真部一男先生が愛用した三間飛車の対穴熊戦法。中央に位を張って高美濃囲いからじわじわ攻める、ベテランらしい味わい深い指し方だね。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,165474,165701,79,1940年代にプロ棋士の間宮純一先生が考案した入玉戦法。「一番安全な場所は敵陣」っていう大胆すぎる発想で、初手から玉を敵陣に向かって進めちゃうんだって。えー!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,165828,166110,94,丸山忠久先生が編み出したゴキゲン中飛車への対策戦法。名前の由来は医師の丸山千里先生が開発した「丸山ワクチン」と同じ苗字だからなんだって。ゴキゲン中飛車に対して積極的に角交換を挑んでいくよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,166225,166369,48,玉を右側に構える柔軟な戦法。相手の攻めをかわしながらカウンターを狙う、ちょっと大人な指し方だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,166489,166768,101,飛車を右から4列目に持っていって、飛車・角・銀・桂の全部の攻め駒を一点に集中させて攻める戦法!みんなで力を合わせて......せーのっ!ドーン!って一気に攻める瞬間が最高なんだ!私の一番得意な戦法だよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,166903,167103,68,右四間飛車からすぐに攻めに行く速攻型!囲いは最低限にして、とにかく攻めのスピードで勝負するの。攻めが決まったときの気持ちよさは最高だよ!,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,167241,167454,71,右四間飛車の攻めの形に左美濃の堅い囲いを合わせた、攻守バランスの取れた作戦。攻めるだけじゃなくて守りもしっかりしてるから、安心して戦えるんだ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,167468,167483,5,ミレニアム,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,167659,167821,54,飛車を相手の飛車と向かい合わせに振る振り飛車の基本形。相手の飛車先を受けやすくて、カウンター狙いの戦法だよ。,
77466306cf3a4254b1dac34dde0a9942__remote_assets__project_masterdata_runtimemasterdata.bundle,167954,168195,81,村田顕弘先生が考案した、角道を開けないで駒組みを進める戦法。相手が居飛車でも振り飛車でもほぼ同じ形で対応できる「オールインワン」な作戦で、升田幸三賞特別賞を受賞!,
